Crop,Ble.tendre,Ble.tendre,Ble.dur,Ble.dur,Triticale,Triticale,Mais.grain,Mais.grain,Mais.ensilage,Mais.ensilage,Orge,Orge,Avoin,Avoin,Sorgho,Sorgho,Seigle,Seigle,Betterave,Betterave,Pomme.de.terre,Pomme.de.terre,Tournesol,Tournesol,Colza,Colza,Soja,Soja
Type,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend,Evolu.surf,Evolu.rend
Nom.de.region,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANCHE-COMTE,1.27429644277259,0.847958975,1.27429644277259,0.788194584,1.27429644277259,0.78536387,1.27429644277259,0.804497909,0.318574110693146,0.812983598,1.27429644277259,0.796570998,1.27429644277259,0.772105437,1.27429644277259,0.816792292,1.27429644277259,0.786997371,1.27429644277259,1.00092537,1.27429644277259,0.721603157,1.27429644277259,0.901935669,1.27429644277259,0.933599789,13.0599115118203,0.682502626000001
HAUTE-NORMANDIE,0.910156821555193,0.850613228,0.910156821555193,0.792002287,0.910156821555193,0.787745369,0.910156821555193,0.983773501000001,0.227539205388798,0.97934325,0.910156821555193,0.800856667,0.910156821555193,0.7791238,0.910156821555193,1.0063369,0.910156821555193,0.795604959,0.910156821555193,1.005818482,0.910156821555193,0.809053954,0.910156821555193,0.969527352999999,0.910156821555193,0.765946664,4.87316640723382,0.802566877
ILE-DE-FRANCE,0.743275065750335,0.860373333,0.743275065750335,0.801588121000001,0.743275065750335,0.791977952,0.743275065750335,0.965776327,0.264389591086182,0.988181045,0.743275065750335,0.793156484,0.743275065750335,0.809782723000001,0.743275065750335,0.747923581,0.743275065750335,0.808809225,1.02403294823249,0.986361202,1.02403294823249,0.774450247,1.15158581840011,0.982144381,1.15158581840011,0.765045343,2.07562785987497,0.792624619000001
LANGUEDOC-ROUSSILLON,0.744534522643748,0.713805388000001,0.744534522643748,0.727543495,0.744534522643748,0.639879612,0.744534522643748,0.707768289,0.186133630660937,0.695934845,0.744534522643748,0.6464492,0.744534522643748,0.648758586,0.744534522643748,0.762695632,0.744534522643748,0.652923951,0.744534522643748,0.971881895,0.744534522643748,0.692168646,0.744534522643748,0.844492146,0.744534522643748,0.654805582000001,9.96290781774192,0.534975745
LIMOUSIN,2.1270608680421,0.758870078,2.1270608680421,0.746309846999999,2.1270608680421,0.710572478,2.1270608680421,0.775748102,0.531765217010526,0.837080162,2.1270608680421,0.699594731,2.1270608680421,0.721958718,2.1270608680421,0.827866258,2.1270608680421,0.71053663,2.1270608680421,0.971881895,2.1270608680421,0.720233271,2.1270608680421,0.92377471,2.1270608680421,0.669939229,84.3532545649714,0.70597307
LORRAINE,1.00460207833441,0.84967802,1.00460207833441,0.836133207,1.00460207833441,0.799590723000001,1.00460207833441,0.938667313000001,0.251150519583601,0.928453034,1.00460207833441,0.781767336000001,1.00460207833441,0.778667719,1.00460207833441,0.877295365999999,1.00460207833441,0.798968558,1.00460207833441,0.928342373,1.00460207833441,0.650562714,1.00460207833441,0.943839756999999,1.00460207833441,0.932201343,40.8546475338053,0.809521273000001
MIDI-PYRENEES,1.00759654022539,0.769562876,1.00759654022539,0.761636299,1.00759654022539,0.714537745000001,1.00759654022539,0.705894825000001,0.251899135056348,0.652272223,1.00759654022539,0.718501345,1.00759654022539,0.733010623,1.00759654022539,0.742459487000001,1.00759654022539,0.73578172,1.00759654022539,0.976487971,1.00759654022539,0.703199420000001,1.00759654022539,0.862144678,1.00759654022539,0.682072326,7.17119926313125,0.570559918
NORD-PAS-DE-CALAIS,0.847147102832467,0.855576116999999,0.847147102832467,0.792002287000001,0.847147102832467,0.812052907999999,0.847147102832467,1.001163732,0.211786775708117,0.929236587,0.847147102832467,0.812504379000002,0.847147102832467,0.794953012,0.847147102832467,0.869147596,0.847147102832467,0.783164802999999,0.847147102832467,1.002229416,0.847147102832467,0.810728369000001,0.847147102832467,0.933914216,0.847147102832467,0.770080747000001,8.02389697131606,0.730920853
PAYS-DE-LA-LOIRE,1.17465396853114,0.799714899000001,1.17465396853114,0.765277255000001,1.17465396853114,0.738544027,1.17465396853114,0.828263743000001,0.293663492132785,0.802851568000001,1.17465396853114,0.729563543,1.17465396853114,0.737446587000001,1.17465396853114,0.827032846000001,1.17465396853114,0.73109652,1.17465396853114,0.976487971,1.17465396853114,0.734023795,1.17465396853114,0.912236575000001,1.17465396853114,0.738170910000001,12.7724310374863,0.654411250999999
PICARDIE,0.742332670335031,0.861966394,0.742332670335031,0.815488141,0.742332670335031,0.804379859000001,0.742332670335031,1.025307573,0.276989802363817,1.020516379,0.742332670335031,0.803547069,0.742332670335031,0.793760819,0.742332670335031,1.006870068,0.742332670335031,0.801052308999999,1.06364084107706,0.997792973,1.06364084107706,0.820763089,1.49574493276461,1.00090601,1.49574493276461,0.762554241,2.82529598411094,0.837483239000001
